Layer,ModU,ModV,ECOND_eTX,ECONT_eTX,HD_LD,ModType,MB,Cassette
33,-5,-1,1,2,HD,FI,0,1
33,-5,0,1,2,LD,FM,10,1
33,-5,1,1,2,LD,FM,9,1
33,-5,2,1,2,LD,FO,8,1
33,-5,3,1,2,LD,FO,7,1
33,-5,4,1,2,LD,FO,6,1
33,-5,5,1,2,LD,FO,4,1
33,-5,6,1,2,LD,bO,4,1
33,-4,-12,1,1,LD,aO,7,2
33,-4,-11,1,2,LD,FO,7,2
33,-4,-10,1,2,LD,FO,7,2
33,-4,-9,1,2,LD,FO,7,2
33,-4,-8,1,2,LD,FO,3,2
33,-4,-7,1,2,LD,FM,2,2
33,-4,-6,1,2,HD,FI,1,2
33,-4,-5,1,2,HD,FI,0,2
33,-4,-4,3,2,HD,FI,3,1
33,-4,-3,2,2,HD,FI,2,1
33,-4,-2,2,2,HD,FI,1,1
33,-4,-1,3,2,HD,FI,0,1
33,-4,0,1,2,HD,FI,2,1
33,-4,1,1,2,LD,FM,5,1
33,-4,2,1,2,LD,FM,8,1
33,-4,3,1,2,LD,FO,3,1
33,-4,4,1,2,LD,FO,3,1
33,-4,5,1,2,LD,FO,3,1
33,-4,6,1,2,LD,FO,3,1
33,-4,7,1,1,LD,aO,3,1
33,-3,-12,0,0,LD,cO,8,2
33,-3,-11,1,2,LD,FO,8,2
33,-3,-10,1,2,LD,FO,8,2
33,-3,-9,1,2,LD,FO,8,2
33,-3,-8,1,2,LD,FO,8,2
33,-3,-7,1,2,LD,FM,8,2
33,-3,-6,1,2,LD,FM,5,2
33,-3,-5,1,2,HD,FI,1,2
33,-3,-4,2,2,HD,FI,0,2
33,-3,-3,3,2,HD,FI,3,1
33,-3,-2,3,2,HD,bI,1,1
33,-3,-1,3,2,HD,FI,0,1
33,-3,0,2,2,HD,FI,2,1
33,-3,1,1,2,LD,FM,5,1
33,-3,2,1,2,LD,FM,5,1
33,-3,3,1,2,LD,FM,2,1
33,-3,4,1,2,LD,FO,2,1
33,-3,5,1,2,LD,FO,2,1
33,-3,6,1,2,LD,FO,2,1
33,-3,7,1,2,LD,FO,2,1
33,-3,8,0,0,LD,cO,2,1
33,-2,-11,1,2,LD,FO,9,2
33,-2,-10,1,2,LD,FO,9,2
33,-2,-9,1,2,LD,FO,9,2
33,-2,-8,1,2,LD,FO,9,2
33,-2,-7,1,2,LD,FM,9,2
33,-2,-6,1,2,LD,FM,5,2
33,-2,-5,1,2,LD,FM,5,2
33,-2,-4,2,2,HD,FI,1,2
33,-2,-3,2,2,HD,aI,0,2
33,-2,0,2,2,HD,aI,2,1
33,-2,1,2,2,HD,FI,1,1
33,-2,2,1,2,HD,FI,1,1
33,-2,3,1,2,HD,FI,1,1
33,-2,4,1,2,LD,FM,1,1
33,-2,5,1,2,LD,FO,1,1
33,-2,6,1,2,LD,FO,1,1
33,-2,7,1,2,LD,FO,1,1
33,-2,8,1,2,LD,FO,1,1
33,-1,-11,0,0,LD,cO,10,2
33,-1,-10,1,2,LD,FO,10,2
33,-1,-9,1,2,LD,FO,10,2
33,-1,-8,1,2,LD,FO,10,2
33,-1,-7,1,2,LD,FM,10,2
33,-1,-6,1,2,LD,FM,10,2
33,-1,-5,1,2,HD,FI,2,2
33,-1,-4,2,2,HD,FI,2,2
33,-1,-3,2,2,HD,aI,2,2
33,-1,1,2,2,HD,aI,0,1
33,-1,2,2,2,HD,FI,0,1
33,-1,3,1,2,HD,FI,0,1
33,-1,4,1,2,LD,FM,0,1
33,-1,5,1,2,LD,FM,0,1
33,-1,6,1,2,LD,FO,0,1
33,-1,7,1,2,LD,FO,0,1
33,-1,8,1,2,LD,FO,0,1
33,-1,9,0,0,LD,cO,0,1
33,0,-10,1,1,LD,aO,0,2
33,0,-9,1,2,LD,FO,0,2
33,0,-8,1,2,LD,FO,0,2
33,0,-7,1,2,LD,FO,0,2
33,0,-6,1,2,LD,FM,0,2
33,0,-5,1,2,HD,FI,0,2
33,0,-4,3,2,HD,FI,0,2
33,0,-3,3,2,HD,FI,0,2
33,0,2,3,2,HD,FI,3,0
33,0,3,3,2,HD,FI,3,0
33,0,4,1,2,HD,FI,3,0
33,0,5,1,2,LD,FM,9,0
33,0,6,1,2,LD,FO,9,0
33,0,7,1,2,LD,FO,9,0
33,0,8,1,2,LD,FO,9,0
33,0,9,1,1,LD,aO,9,0
33,1,-10,1,1,LD,aO,1,2
33,1,-9,1,2,LD,FO,1,2
33,1,-8,1,2,LD,FO,1,2
33,1,-7,1,2,LD,FO,1,2
33,1,-6,1,2,LD,FM,1,2
33,1,-5,1,2,LD,FM,1,2
33,1,-4,1,2,HD,FI,1,2
33,1,-3,2,2,HD,FI,1,2
33,1,-2,3,2,HD,bI,1,2
33,1,2,3,2,HD,bI,1,0
33,1,3,2,2,HD,FI,2,0
33,1,4,1,2,HD,FI,2,0
33,1,5,1,2,LD,FM,8,0
33,1,6,1,2,LD,FM,8,0
33,1,7,1,2,LD,FO,8,0
33,1,8,1,2,LD,FO,8,0
33,1,9,1,2,LD,FO,8,0
33,1,10,1,1,LD,aO,8,0
33,2,-9,1,2,LD,FO,2,2
33,2,-8,1,2,LD,FO,2,2
33,2,-7,1,2,LD,FO,2,2
33,2,-6,1,2,LD,FO,2,2
33,2,-5,1,2,LD,FM,2,2
33,2,-4,1,2,LD,FM,2,2
33,2,-3,1,2,HD,FI,2,2
33,2,-2,2,2,HD,FI,2,2
33,2,-1,3,2,HD,FI,3,2
33,2,0,2,2,HD,aI,0,0
33,2,1,2,2,HD,aI,2,0
33,2,2,3,2,HD,FI,0,0
33,2,3,2,2,HD,FI,1,0
33,2,4,1,2,HD,FI,2,0
33,2,5,1,2,LD,FM,7,0
33,2,6,1,2,LD,FM,7,0
33,2,7,1,2,LD,FO,7,0
33,2,8,1,2,LD,FO,7,0
33,2,9,1,2,LD,FO,7,0
33,2,10,1,2,LD,FO,7,0
33,3,-9,0,0,LD,cO,3,2
33,3,-8,1,2,LD,FO,3,2
33,3,-7,1,2,LD,FO,3,2
33,3,-6,1,2,LD,FO,3,2
33,3,-5,1,2,LD,FO,3,2
33,3,-4,1,2,LD,FM,3,2
33,3,-3,1,2,LD,FM,7,2
33,3,-2,1,2,HD,FI,2,2
33,3,-1,3,2,HD,FI,3,2
33,3,0,2,2,HD,FI,0,0
33,3,1,2,2,HD,FI,1,0
33,3,2,2,2,HD,FI,2,0
33,3,3,3,2,HD,FI,0,0
33,3,4,1,2,HD,FI,1,0
33,3,5,1,2,LD,FM,2,0
33,3,6,1,2,LD,FM,3,0
33,3,7,1,2,LD,FO,6,0
33,3,8,1,2,LD,FO,6,0
33,3,9,1,2,LD,FO,6,0
33,3,10,1,2,LD,FO,6,0
33,3,11,0,0,LD,cO,6,0
33,4,-8,1,1,LD,dO,4,2
33,4,-7,1,2,LD,FO,4,2
33,4,-6,1,2,LD,FO,4,2
33,4,-5,1,2,LD,FO,4,2
33,4,-4,1,2,LD,FO,6,2
33,4,-3,1,2,LD,FM,7,2
33,4,-2,1,2,LD,FM,8,2
33,4,-1,1,2,HD,FI,3,2
33,4,0,1,2,HD,FI,0,0
33,4,1,1,2,HD,FI,1,0
33,4,2,1,2,LD,FM,5,0
33,4,3,1,2,HD,FI,2,0
33,4,4,1,2,HD,FI,0,0
33,4,5,1,2,LD,FM,1,0
33,4,6,1,2,LD,FM,2,0
33,4,7,1,2,LD,FO,3,0
33,4,8,1,2,LD,FO,4,0
33,4,9,1,2,LD,FO,5,0
33,4,10,1,2,LD,FO,5,0
33,4,11,1,1,LD,dO,5,0
33,5,-6,1,1,LD,dO,5,2
33,5,-5,1,2,LD,FO,5,2
33,5,-4,1,2,LD,FO,6,2
33,5,-3,1,2,LD,FO,7,2
33,5,-2,1,2,LD,FM,8,2
33,5,-1,1,2,LD,FM,9,2
33,5,0,1,2,LD,FM,0,0
33,5,1,1,2,HD,FI,1,0
33,5,2,1,2,LD,FM,5,0
33,5,3,1,2,LD,FM,5,0
33,5,4,1,2,LD,FM,10,0
33,5,5,1,2,LD,FM,0,0
33,5,6,1,2,LD,FM,1,0
33,5,7,1,2,LD,FO,2,0
33,5,8,1,2,LD,FO,3,0
33,5,9,1,2,LD,FO,4,0
33,5,10,1,1,LD,dO,5,0
33,6,-5,1,2,LD,FO,5,2
33,6,-4,1,2,LD,FO,6,2
33,6,-3,1,2,LD,FO,7,2
33,6,-2,1,2,LD,FO,8,2
33,6,-1,1,2,LD,FO,9,2
33,6,0,1,2,LD,FM,0,0
33,6,1,1,2,LD,FM,1,0
33,6,2,1,2,LD,FM,2,0
33,6,3,1,2,LD,FM,8,0
33,6,4,1,2,LD,FM,9,0
33,6,5,1,2,LD,FM,10,0
33,6,6,1,2,LD,FO,0,0
33,6,7,1,2,LD,FO,1,0
33,6,8,1,2,LD,FO,2,0
33,6,9,1,2,LD,FO,3,0
33,6,10,1,2,LD,FO,4,0
33,7,-5,1,1,LD,dO,5,2
33,7,-4,1,2,LD,FO,6,2
33,7,-3,1,2,LD,FO,7,2
33,7,-2,1,2,LD,FO,8,2
33,7,-1,1,2,LD,FO,9,2
33,7,0,1,2,LD,FO,0,0
33,7,1,1,2,LD,FO,1,0
33,7,2,1,2,LD,FO,2,0
33,7,3,1,2,LD,FO,3,0
33,7,4,1,2,LD,FO,8,0
33,7,5,1,2,LD,FO,9,0
33,7,6,1,2,LD,FO,10,0
33,7,7,1,2,LD,FO,0,0
33,7,8,1,2,LD,FO,1,0
33,7,9,1,2,LD,FO,2,0
33,7,10,1,2,LD,FO,3,0
33,7,11,1,1,LD,dO,4,0
33,8,-4,0,0,LD,cO,6,2
33,8,-3,1,2,LD,FO,7,2
33,8,-2,1,2,LD,FO,8,2
33,8,-1,1,2,LD,FO,9,2
33,8,0,1,2,LD,FO,0,0
33,8,1,1,2,LD,FO,1,0
33,8,2,1,2,LD,FO,2,0
33,8,3,1,2,LD,FO,3,0
33,8,4,1,2,LD,FO,7,0
33,8,5,1,2,LD,FO,8,0
33,8,6,1,2,LD,FO,9,0
33,8,7,1,2,LD,FO,10,0
33,8,8,1,2,LD,FO,0,0
33,8,9,1,2,LD,FO,1,0
33,8,10,1,2,LD,FO,2,0
33,8,11,0,0,LD,cO,3,0
33,9,-2,1,1,LD,aO,8,2
33,9,-1,1,1,LD,aO,9,2
33,9,0,1,2,LD,FO,0,0
33,9,1,1,2,LD,FO,1,0
33,9,2,1,2,LD,FO,2,0
33,9,3,1,2,LD,FO,3,0
33,9,4,1,2,LD,FO,6,0
33,9,5,1,2,LD,FO,7,0
33,9,6,1,2,LD,FO,8,0
33,9,7,1,2,LD,FO,9,0
33,9,8,1,2,LD,FO,10,0
33,9,9,1,1,LD,aO,0,0
33,9,10,1,1,LD,aO,1,0
33,10,0,0,0,LD,cO,0,0
33,10,1,1,2,LD,FO,1,0
33,10,2,1,2,LD,FO,2,0
33,10,3,1,2,LD,FO,3,0
33,10,4,1,2,LD,FO,4,0
33,10,5,1,2,LD,FO,6,0
33,10,6,1,2,LD,FO,7,0
33,10,7,1,2,LD,FO,8,0
33,10,8,1,2,LD,FO,9,0
33,10,9,0,0,LD,cO,10,0
33,11,2,0,0,LD,cO,2,0
33,11,3,1,1,LD,aO,3,0
33,11,4,1,2,LD,bO,4,0
33,11,6,1,2,LD,bO,6,0
33,11,7,1,1,LD,aO,7,0
33,11,8,0,0,LD,cO,8,0
34,-12,-7,0,0,LD,cO,7,1
34,-12,-4,0,0,LD,cO,5,1
34,-11,-9,1,1,LD,aO,11,1
34,-11,-8,1,2,LD,bO,9,1
34,-11,-7,1,2,LD,FO,8,1
34,-11,-6,1,2,LD,FO,7,1
34,-11,-5,1,1,LD,dO,5,1
34,-11,-4,1,2,LD,FO,5,1
34,-11,-3,1,2,LD,FO,5,1
34,-11,-2,1,2,LD,bO,3,1
34,-11,-1,1,1,LD,aO,2,1
34,-10,-9,1,1,LD,aO,13,1
34,-10,-8,1,2,LD,FO,11,1
34,-10,-7,1,2,LD,FO,9,1
34,-10,-6,1,2,LD,FO,8,1
34,-10,-5,1,2,LD,FO,7,1
34,-10,-4,1,2,LD,FO,5,1
34,-10,-3,1,2,LD,FO,5,1
34,-10,-2,1,2,LD,FO,3,1
34,-10,-1,1,2,LD,FO,2,1
34,-10,0,1,1,LD,aO,0,1
34,-9,-10,1,2,LD,FO,1,2
34,-9,-9,1,2,LD,bO,0,2
34,-9,-8,1,2,LD,FO,13,1
34,-9,-7,1,2,LD,FO,11,1
34,-9,-6,1,2,LD,FO,9,1
34,-9,-5,1,2,LD,FO,8,1
34,-9,-4,1,2,LD,FO,7,1
34,-9,-3,1,2,LD,FO,5,1
34,-9,-2,1,2,LD,FO,3,1
34,-9,-1,1,2,LD,FO,2,1
34,-9,0,1,2,LD,FO,0,1
34,-9,1,1,2,LD,bO,9,1
34,-9,2,1,2,LD,FO,8,1
34,-8,-11,1,1,LD,dO,4,2
34,-8,-10,1,2,LD,FO,2,2
34,-8,-9,1,2,LD,FO,1,2
34,-8,-8,1,2,LD,FO,0,2
34,-8,-7,1,2,LD,FO,13,1
34,-8,-6,1,2,LD,FO,11,1
34,-8,-5,1,2,LD,FO,9,1
34,-8,-4,1,2,LD,FO,8,1
34,-8,-3,1,2,LD,FO,7,1
34,-8,-2,1,2,LD,FO,3,1
34,-8,-1,1,2,LD,FO,2,1
34,-8,0,1,2,LD,FO,0,1
34,-8,1,1,2,LD,FO,9,1
34,-8,2,1,2,LD,FO,8,1
34,-8,3,1,2,LD,FO,7,1
34,-7,-11,1,2,LD,bO,3,2
34,-7,-10,1,2,LD,FO,4,2
34,-7,-9,1,2,LD,FO,2,2
34,-7,-8,1,2,LD,FO,1,2
34,-7,-7,1,2,LD,FO,0,2
34,-7,-6,1,2,LD,FO,12,1
34,-7,-5,1,2,LD,FO,10,1
34,-7,-4,1,2,LD,FO,9,1
34,-7,-3,1,2,LD,FO,8,1
34,-7,-2,1,2,LD,FO,6,1
34,-7,-1,1,2,LD,FO,4,1
34,-7,0,1,2,LD,FO,1,1
34,-7,1,1,2,LD,FO,9,1
34,-7,2,1,2,LD,FO,8,1
34,-7,3,1,2,LD,FO,7,1
34,-7,4,1,2,LD,FO,6,1
34,-6,-11,1,1,LD,aO,5,2
34,-6,-10,1,2,LD,FO,3,2
34,-6,-9,1,2,LD,FO,4,2
34,-6,-8,1,2,LD,FO,2,2
34,-6,-7,1,2,LD,FO,1,2
34,-6,-6,1,2,LD,FO,0,2
34,-6,-5,1,2,LD,FO,12,1
34,-6,-4,1,2,LD,FM,10,1
34,-6,-3,1,2,LD,FM,9,1
34,-6,-2,1,2,LD,FM,6,1
34,-6,-1,1,2,LD,FM,4,1
34,-6,0,1,2,LD,FO,1,1
34,-6,1,1,2,LD,FO,9,1
34,-6,2,1,2,LD,FO,8,1
34,-6,3,1,2,LD,FO,7,1
34,-6,4,1,2,LD,FO,6,1
34,-6,5,1,2,LD,FO,5,1
34,-5,-10,1,2,LD,FO,5,2
34,-5,-8,1,2,LD,FO,4,2
34,-5,-7,1,2,LD,FO,2,2
34,-5,-6,1,2,LD,FO,1,2
34,-5,-5,1,2,LD,FM,0,2
34,-5,-4,1,2,LD,FM,12,1
34,-5,-3,1,2,LD,FM,10,1
34,-5,-2,1,2,LD,FM,6,1
34,-5,-1,1,2,LD,FM,4,1
34,-5,0,1,2,LD,FM,1,1
34,-5,1,1,2,LD,FM,9,1
34,-5,2,1,2,LD,FO,8,1
34,-5,3,1,2,LD,FO,7,1
34,-5,4,1,2,LD,FO,6,1
34,-5,5,1,2,LD,FO,5,1
34,-5,6,1,2,LD,FO,5,1
34,-5,7,1,1,LD,aO,5,1
34,-4,-10,1,2,LD,FO,5,2
34,-4,-9,1,2,LD,FO,5,2
34,-4,-8,1,2,LD,FO,3,2
34,-4,-7,1,2,LD,FO,4,2
34,-4,-6,1,2,LD,FM,2,2
34,-4,-5,1,2,LD,FM,1,2
34,-4,-4,1,2,HD,FI,0,2
34,-4,-3,1,2,HD,FI,2,1
34,-4,-2,1,2,HD,FI,1,1
34,-4,-1,1,2,HD,FI,1,1
34,-4,0,1,2,HD,FI,0,1
34,-4,1,1,2,HD,FI,3,1
34,-4,2,1,2,LD,FM,8,1
34,-4,3,1,2,LD,FM,7,1
34,-4,4,1,2,LD,FO,6,1
34,-4,5,1,2,LD,FO,3,1
34,-4,7,1,2,LD,FO,3,1
34,-4,8,1,2,LD,bO,3,1
34,-3,-10,1,2,LD,FO,6,2
34,-3,-9,1,2,LD,FO,6,2
34,-3,-8,1,2,LD,FO,6,2
34,-3,-7,1,2,LD,FO,6,2
34,-3,-6,1,2,LD,FM,4,2
34,-3,-5,1,2,LD,FM,2,2
34,-3,-4,1,2,HD,FI,1,2
34,-3,-3,1,2,HD,FI,0,2
34,-3,-2,2,2,HD,FI,2,1
34,-3,-1,2,2,HD,FI,1,1
34,-3,0,2,2,HD,FI,0,1
34,-3,1,1,2,HD,FI,3,1
34,-3,2,1,2,HD,FI,2,1
34,-3,3,1,2,LD,FM,7,1
34,-3,4,1,2,LD,FM,4,1
34,-3,5,1,2,LD,FO,4,1
34,-3,6,1,2,LD,FO,4,1
34,-3,7,1,2,LD,FO,4,1
34,-3,8,1,2,LD,FO,4,1
34,-3,9,1,1,LD,dO,4,1
34,-2,-10,1,2,LD,FO,7,2
34,-2,-9,1,2,LD,FO,7,2
34,-2,-8,1,2,LD,FO,7,2
34,-2,-7,1,2,LD,FO,7,2
34,-2,-6,1,2,LD,FM,7,2
34,-2,-5,1,2,LD,FM,7,2
34,-2,-4,1,2,HD,FI,2,2
34,-2,-3,2,2,HD,FI,1,2
34,-2,-2,3,2,HD,FI,0,2
34,-2,-1,2,1,HD,aI,2,1
34,-2,0,2,1,HD,aI,0,1
34,-2,1,3,2,HD,FI,3,1
34,-2,2,2,2,HD,FI,2,1
34,-2,3,1,2,HD,FI,2,1
34,-2,4,1,2,LD,FM,2,1
34,-2,5,1,2,LD,FM,2,1
34,-2,6,1,2,LD,FO,2,1
34,-2,7,1,2,LD,FO,2,1
34,-2,8,1,2,LD,FO,2,1
34,-2,9,1,2,LD,FO,2,1
34,-1,-10,1,2,LD,FO,8,2
34,-1,-9,1,2,LD,FO,8,2
34,-1,-8,1,2,LD,FO,8,2
34,-1,-7,1,2,LD,FO,8,2
34,-1,-6,1,2,LD,FO,8,2
34,-1,-5,1,2,LD,FM,8,2
34,-1,-4,1,2,HD,FI,2,2
34,-1,-3,2,2,HD,FI,2,2
34,-1,-2,3,2,HD,bI,1,2
34,-1,2,3,2,HD,bI,1,1
34,-1,3,2,2,HD,FI,1,1
34,-1,4,1,2,HD,FI,1,1
34,-1,5,1,2,LD,FM,1,1
34,-1,6,1,2,LD,FO,1,1
34,-1,7,1,2,LD,FO,1,1
34,-1,8,1,2,LD,FO,1,1
34,-1,9,1,2,LD,FO,1,1
34,-1,10,1,2,LD,FO,1,1
34,0,-9,1,2,LD,bO,9,2
34,0,-8,1,2,LD,FO,9,2
34,0,-7,1,2,LD,FO,9,2
34,0,-6,1,2,LD,FO,9,2
34,0,-5,1,2,LD,FM,9,2
34,0,-4,1,2,HD,FI,3,2
34,0,-3,1,2,HD,FI,3,2
34,0,-2,3,2,HD,FI,3,2
34,0,3,3,2,HD,FI,0,1
34,0,4,1,2,HD,FI,0,1
34,0,5,1,2,HD,FI,0,1
34,0,6,1,2,LD,FM,0,1
34,0,7,1,2,LD,FO,0,1
34,0,8,1,2,LD,FO,0,1
34,0,9,1,2,LD,FO,0,1
34,0,10,1,2,LD,bO,0,1
34,1,-9,1,1,LD,aO,0,2
34,1,-8,1,2,LD,FO,0,2
34,1,-7,1,2,LD,FO,0,2
34,1,-6,1,2,LD,FO,1,2
34,1,-5,1,2,LD,FO,1,2
34,1,-4,1,2,LD,FM,1,2
34,1,-3,1,2,HD,FI,0,2
34,1,-2,2,2,HD,FI,0,2
34,1,-1,2,1,HD,aI,0,2
34,1,3,2,1,HD,aI,2,0
34,1,4,2,2,HD,FI,2,0
34,1,5,1,2,HD,FI,2,0
34,1,6,1,2,LD,FM,12,0
34,1,7,1,2,LD,FO,12,0
34,1,8,1,2,LD,FO,12,0
34,1,9,1,2,LD,FO,13,0
34,1,10,1,2,LD,FO,13,0
34,1,11,1,1,LD,aO,13,0
34,2,-9,1,1,LD,aO,2,2
34,2,-8,1,2,LD,FO,2,2
34,2,-7,1,2,LD,FO,2,2
34,2,-6,1,2,LD,FO,2,2
34,2,-5,1,2,LD,FO,4,2
34,2,-4,1,2,LD,FM,4,2
34,2,-3,1,2,LD,FM,4,2
34,2,-2,1,2,HD,FI,1,2
34,2,-1,2,2,HD,FI,1,2
34,2,0,2,1,HD,aI,2,2
34,2,3,2,1,HD,aI,0,0
34,2,4,2,2,HD,FI,1,0
34,2,5,1,2,HD,FI,1,0
34,2,6,1,2,LD,FM,10,0
34,2,7,1,2,LD,FM,10,0
34,2,8,1,2,LD,FO,10,0
34,2,9,1,2,LD,FO,11,0
34,2,10,1,2,LD,FO,11,0
34,2,11,1,2,LD,FO,11,0
34,2,12,1,1,LD,aO,11,0
34,3,-8,1,2,LD,bO,3,2
34,3,-7,1,2,LD,FO,3,2
34,3,-6,1,2,LD,FO,3,2
34,3,-5,1,2,LD,FO,3,2
34,3,-4,1,2,LD,FO,6,2
34,3,-3,1,2,LD,FM,6,2
34,3,-2,1,2,LD,FM,6,2
34,3,-1,1,2,HD,FI,1,2
34,3,0,2,2,HD,FI,2,2
34,3,1,3,2,HD,FI,0,0
34,3,2,3,2,HD,bI,1,0
34,3,3,3,2,HD,FI,3,0
34,3,4,2,2,HD,FI,0,0
34,3,5,1,2,HD,FI,1,0
34,3,6,1,2,LD,FM,6,0
34,3,7,1,2,LD,FM,9,0
34,3,8,1,2,LD,FO,9,0
34,3,9,1,2,LD,FO,9,0
34,3,10,1,2,LD,FO,9,0
34,3,11,1,2,LD,FO,9,0
34,3,12,1,2,LD,bO,9,0
34,4,-7,1,2,LD,FO,5,2
34,4,-6,1,2,LD,FO,5,2
34,4,-5,1,2,LD,FO,5,2
34,4,-4,1,2,LD,FO,7,2
34,4,-3,1,2,LD,FO,8,2
34,4,-2,1,2,LD,FM,9,2
34,4,-1,1,2,LD,FM,10,2
34,4,0,1,2,HD,FI,2,2
34,4,1,1,2,HD,FI,0,0
34,4,2,2,2,HD,FI,1,0
34,4,3,2,2,HD,FI,2,0
34,4,4,1,2,HD,FI,3,0
34,4,5,1,2,HD,FI,0,0
34,4,6,1,2,LD,FM,4,0
34,4,7,1,2,LD,FM,6,0
34,4,8,1,2,LD,FO,8,0
34,4,9,1,2,LD,FO,8,0
34,4,10,1,2,LD,FO,8,0
34,4,11,1,2,LD,FO,8,0
34,4,12,1,2,LD,FO,8,0
34,5,-7,0,0,LD,cO,5,2
34,5,-6,1,2,LD,FO,5,2
34,5,-5,1,2,LD,FO,5,2
34,5,-4,1,2,LD,FO,7,2
34,5,-3,1,2,LD,FO,8,2
34,5,-2,1,2,LD,FO,9,2
34,5,-1,1,2,LD,FM,10,2
34,5,0,1,2,LD,FM,12,2
34,5,1,1,2,HD,FI,0,0
34,5,2,1,2,HD,FI,1,0
34,5,3,1,2,HD,FI,2,0
34,5,4,1,2,HD,FI,2,0
34,5,5,1,2,HD,FI,3,0
34,5,6,1,2,LD,FM,1,0
34,5,7,1,2,LD,FM,4,0
34,5,8,1,2,LD,FO,6,0
34,5,9,1,2,LD,FO,7,0
34,5,10,1,2,LD,FO,7,0
34,5,11,1,2,LD,FO,7,0
34,5,12,1,2,LD,FO,7,0
34,5,13,0,0,LD,cO,7,0
34,6,-5,1,1,LD,dO,5,2
34,6,-4,1,2,LD,FO,7,2
34,6,-3,1,2,LD,FO,8,2
34,6,-2,1,2,LD,FO,9,2
34,6,-1,1,2,LD,FO,10,2
34,6,0,1,2,LD,FO,12,2
34,6,1,1,2,LD,FM,0,0
34,6,2,1,2,LD,FM,1,0
34,6,3,1,2,LD,FM,2,0
34,6,4,1,2,LD,FM,7,0
34,6,5,1,2,LD,FM,8,0
34,6,6,1,2,LD,FM,9,0
34,6,7,1,2,LD,FO,1,0
34,6,8,1,2,LD,FO,4,0
34,6,9,1,2,LD,FO,3,0
34,6,10,1,2,LD,FO,5,0
34,6,11,1,2,LD,FO,5,0
34,6,12,1,1,LD,dO,5,0
34,7,-4,1,2,LD,FO,7,2
34,7,-3,1,2,LD,FO,8,2
34,7,-2,1,2,LD,FO,9,2
34,7,-1,1,2,LD,FO,11,2
34,7,0,1,2,LD,FO,12,2
34,7,1,1,2,LD,FO,0,0
34,7,2,1,2,LD,FO,1,0
34,7,3,1,2,LD,FM,2,0
34,7,4,1,2,LD,FM,4,0
34,7,5,1,2,LD,FM,7,0
34,7,6,1,2,LD,FO,8,0
34,7,7,1,2,LD,FO,9,0
34,7,8,1,2,LD,FO,1,0
34,7,9,1,2,LD,FO,2,0
34,7,10,1,2,LD,FO,3,0
34,7,11,1,2,LD,FO,5,0
34,7,12,1,2,LD,FO,5,0
34,8,-4,0,0,LD,cO,7,2
34,8,-3,1,2,LD,FO,8,2
34,8,-2,1,2,LD,FO,9,2
34,8,-1,1,2,LD,FO,11,2
34,8,0,1,2,LD,FO,13,2
34,8,1,1,2,LD,FO,0,0
34,8,2,1,2,LD,FO,1,0
34,8,3,1,2,LD,FO,2,0
34,8,4,1,2,LD,FO,4,0
34,8,5,1,2,LD,FO,6,0
34,8,6,1,2,LD,FO,7,0
34,8,7,1,2,LD,FO,8,0
34,8,8,1,2,LD,FO,9,0
34,8,9,1,2,LD,FO,0,0
34,8,10,1,2,LD,FO,2,0
34,8,11,1,2,LD,FO,3,0
34,8,12,1,2,LD,FO,5,0
34,8,13,0,0,LD,cO,5,0
34,9,-2,1,2,LD,bO,9,2
34,9,-1,1,2,LD,FO,11,2
34,9,0,1,2,LD,FO,13,2
34,9,1,1,2,LD,FO,0,0
34,9,2,1,2,LD,FO,1,0
34,9,3,1,2,LD,FO,2,0
34,9,4,1,2,LD,FO,4,0
34,9,5,1,2,LD,FO,3,0
34,9,6,1,2,LD,FO,6,0
34,9,7,1,2,LD,FO,7,0
34,9,8,1,2,LD,FO,8,0
34,9,9,1,2,LD,FO,9,0
34,9,10,1,2,LD,FO,0,0
34,9,11,1,2,LD,FO,2,0
34,9,12,1,2,LD,bO,3,0
34,10,-1,1,1,LD,aO,11,2
34,10,0,1,1,LD,aO,13,2
34,10,1,1,2,LD,bO,0,0
34,10,2,1,2,LD,FO,1,0
34,10,3,1,2,LD,FO,2,0
34,10,4,1,2,LD,FO,4,0
34,10,6,1,2,LD,FO,5,0
34,10,7,1,2,LD,FO,6,0
34,10,8,1,2,LD,FO,7,0
34,10,9,1,2,LD,FO,8,0
34,10,10,1,2,LD,bO,9,0
34,10,11,1,1,LD,aO,0,0
34,10,12,1,1,LD,aO,2,0
34,11,2,1,2,LD,FO,1,0
34,11,3,1,2,LD,FO,2,0
34,11,4,1,2,LD,FO,4,0
34,11,5,1,2,LD,FO,3,0
34,11,6,1,2,LD,FO,5,0
34,11,7,1,2,LD,FO,5,0
34,11,8,1,2,LD,FO,6,0
34,11,9,1,2,LD,FO,7,0
34,11,10,1,2,LD,FO,8,0
34,12,4,1,1,LD,dO,4,0
34,12,5,1,2,LD,bO,3,0
34,12,6,1,1,LD,aO,5,0
35,-13,-9,0,0,LD,cO,8,1
35,-13,-8,1,1,LD,dO,6,1
35,-13,-6,1,1,LD,dO,6,1
35,-13,-5,0,0,LD,cO,7,1
35,-12,-11,1,1,LD,aO,13,1
35,-12,-10,1,2,LD,bO,11,1
35,-12,-9,1,2,LD,FO,9,1
35,-12,-8,1,2,LD,FO,8,1
35,-12,-7,1,2,LD,bO,6,1
35,-12,-6,1,2,LD,bO,6,1
